tf,edge_probability,beta,target
G166,0.09980060448936623,0.09344349977291293,G69
G233,0.09979859781774648,0.29867532634576544,G83
G189,0.09979813771501996,0.25197957882840993,G57
G328,0.09979802233672641,-0.07099715572987189,G61
G221,0.09979683977769986,0.1549374895694367,G32
G13,0.09979599474919292,-0.1865204679974269,G92
G252,0.09979543206044557,0.012891584206581125,G79
G3,0.09979498380937933,-0.3792195310144055,G5
G163,0.09978769337224955,-0.25145527637055415,G74
G311,0.09978681602996005,-0.12071730750061499,G73
G71,0.0997867084513336,0.21112883412105468,G57
G167,0.09978655037485785,-0.28436619437165833,G51
G81,0.09978509528165558,-0.01268861950420847,G27
G162,0.0997837247565607,-0.21444860261820217,G17
G126,0.0997836881094585,0.018969958215684857,G27
G133,0.09978354230434737,-0.014139782004934142,G79
G314,0.09978314751980134,-0.05967060421211679,G100
G149,0.09978212432772261,-0.09235756009811175,G73
G164,0.09978164618767753,0.1313233507851493,G33
G190,0.09978148849105746,-0.0750563698972657,G17
G312,0.09978097829172794,-0.1445113867778841,G33
G334,0.09978069849729312,0.01610696796461742,G79
G142,0.09978053433830546,0.0967704638337865,G52
G6,0.09978049424208721,0.06881167410745949,G42
G137,0.09977888522217711,0.16831683782694223,G73
G264,0.09977842427016889,-0.19157647455756494,G96
G273,0.09977823629101691,-0.16566444391957164,G42
G238,0.09977715120408298,-0.004034881843134387,G27
G106,0.09977694341074046,-0.10591426918516894,G42
G298,0.09977551071152915,0.0029217745984979164,G27
G36,0.09977380767156456,0.241581089810026,G22
G250,0.09977364986899641,-0.17304055017681969,G46
G88,0.09977264998937853,-0.05658392155566449,G51
G288,0.09977156021284184,-0.017881480248250505,G27
G135,0.09977093709160738,-0.08727922503092685,G51
G14,0.09976914065632253,-0.036962165269487215,G75
G31,0.09976897123584502,-0.09426783029202568,G42
G3,0.09976877601350102,-0.26094716948856017,G37
G226,0.09976823002716825,0.16622373737461713,G25
G288,0.09976727731338018,0.05371871863815938,G91
G69,0.0997667251995304,-0.2723362941217244,G16
G327,0.09976619852542586,-0.15815984686875106,G100
G13,0.09976512048176023,0.005270029780669154,G79
G28,0.09976463278672222,-0.041045111679923835,G79
G129,0.09976317218628536,0.011735890829905843,G27
G33,0.09976292858777959,0.13985716175717036,G71
G249,0.09976056897418846,0.011979892156309636,G79
G189,0.0997605133713722,-0.163795584118435,G42
G266,0.09976010186100014,0.054753847733543866,G27
G243,0.09975996950581574,-0.08630535036178513,G62
G299,0.09975784501268924,0.3530044478975993,G31
G232,0.0997574313406528,-0.023387621883198952,G27
G53,0.09975522829651827,0.31837428007682805,G61
G203,0.09975479831759002,0.09384632011075046,G62
G86,0.09975400737767821,-0.03419856397626646,G51
G308,0.09975257070821142,0.07533704271778124,G42
G54,0.09975087693570149,-0.09551927359023554,G85
G226,0.09974979833058373,-0.1653000710183006,G59
G217,0.09974909023628352,-0.254927606431431,G40
G179,0.09974830036147558,0.22134167297948007,G85
G1,0.09974825731274292,-0.0271846567538375,G91
G101,0.09974501627862453,0.09798884032334948,G61
G140,0.09974408463364817,0.06547760862166181,G91
G236,0.09973982417671712,-0.18559951886352194,G79
G292,0.0997391116775774,-0.2301818388239515,G73
G235,0.09973672303077308,-0.23100970626393968,G5
G75,0.09973655211324298,-0.01723787720636266,G91
G185,0.09973630785464496,0.183202800354514,G14
G172,0.09973613034244704,0.03768191257007726,G91
G135,0.09973596273439862,0.16753228898332725,G32
G279,0.09973558452142162,0.05717627153957265,G91
G192,0.09973172159150322,0.008988432025328239,G27
G233,0.09973127679962693,-0.0037041520868025587,G27
G225,0.09973023069083489,0.02490267409508021,G79
G62,0.0997300774025302,0.27718605298320154,G19
G96,0.09972988735679444,-0.24512475759953106,G5
G227,0.09972823496928983,0.1307493679745394,G12
G48,0.09972811307430973,0.0650163098238013,G91
G175,0.09972807905141566,0.10962080880561359,G82
G46,0.0997270548398376,-0.08572424974539959,G51
G273,0.09972498413746787,-0.10974395253554213,G85
G13,0.09972371067091977,-0.003607231947485827,G27
G208,0.09972293302449488,-0.3790508278586314,G5
G195,0.09972239191146819,0.006911150500896273,G79
G40,0.09972091643310187,-0.3083552991263723,G78
G108,0.09972052258645966,0.03638511748725178,G27
G144,0.09971967420970342,0.16147296946239093,G91
G191,0.0997196654401066,0.12008520445979538,G62
G322,0.0997188139158095,-0.15397990059602118,G27
G2,0.09971861216377706,0.07131886022680956,G73
G133,0.09971850757310673,0.037097504812689974,G27
G314,0.09971834007688098,0.16648984517935875,G91
G254,0.09971707862375145,-0.04514138687785054,G61
G256,0.09971602615921658,0.01911198490211451,G79
G300,0.09971480103894248,-0.07360660982337722,G99
G37,0.09971458686834835,-0.02430958631294286,G91
G176,0.09971343860723818,0.22370992499904485,G14
G230,0.09971270947587178,-0.0025046031839856438,G79
G163,0.09971162344135927,0.10407492784506436,G59
G53,0.09971029225340726,0.02676268893538349,G55
G40,0.09970914577764305,0.1315651263561986,G75
G202,0.09970844603286884,0.022313218662934054,G91
G100,0.09970836108129064,0.1764841675968027,G54
G257,0.09970814843208216,0.010119515033157124,G99
G277,0.09970677816750283,0.26205532122452363,G22
G161,0.09970607144834114,0.08581820937255044,G82
G225,0.09970565309196636,-0.014170436056037844,G27
G97,0.09970531891766941,-0.1714910717610876,G19
G264,0.09970462538082837,0.019519922029476524,G99
G187,0.0997025549181536,0.18894973701829035,G89
G43,0.09970219390144099,0.13612093584726573,G35
G298,0.09970102204388763,0.27278724736325444,G14
G110,0.09970035108988118,0.235770110776041,G96
G60,0.09969895455675792,-0.07114811891945423,G99
G84,0.09969746821835537,-0.22303055055014,G48
G202,0.09969728880177886,0.3939233654891239,G86
G263,0.09969660547060269,0.06733649694074903,G59
G186,0.0996963915598264,-0.12256857666843526,G77
G280,0.09969579830545897,0.1907425404162536,G32
G27,0.09969562553532872,0.09175612231279566,G99
G309,0.09969527505832038,0.1069660306326047,G97
G315,0.09969520759105752,-0.005604123195208549,G79
G257,0.09969427851351848,-0.045056679554608445,G91
G86,0.09969410101249858,-0.19675127673680368,G24
G244,0.0996940064331009,-0.2711966720942478,G45
G92,0.09969385944452332,0.055131631487559,G61
G63,0.09969168716723593,0.25018276885120716,G14
G156,0.0996910981267486,0.03790755380347033,G59
G210,0.09968964503003146,0.3003136207454578,G27
G259,0.09968653352550567,0.10986855749701986,G37
G13,0.09968623442587533,-0.10984918793822789,G33
G311,0.09968514525072245,-0.04160588812461417,G55
G28,0.0996846565954294,-0.016460802898854286,G27
G68,0.09968342255712265,0.13221757559993996,G42
G284,0.09968221149845596,-0.10058407778085646,G61
G84,0.09968204018082251,0.09338769870990361,G33
G94,0.09968147656213995,-0.06781359604486356,G96
G245,0.09968136001363308,0.2268037167859257,G14
G290,0.09968045784420214,0.03332603113149283,G27
G243,0.09968017925818722,0.21805878221214953,G42
G16,0.09967806478123374,-0.14648711161823136,G51
G126,0.09967780082874063,-0.044290224422919806,G79
G179,0.09967602956894815,-0.0009734630634882579,G79
G271,0.09967380673588568,-0.10530327508767133,G73
G209,0.09967380523367393,0.09087677578077327,G33
G294,0.09967309430715446,0.026925961976182803,G99
G12,0.09967049538619836,0.2467513478561529,G32
G63,0.09967038151966535,-0.11001456241805385,G61
G13,0.09967020675621546,-0.049884366109389205,G59
G25,0.099666603390708,-0.11111832008651652,G52
G252,0.09966593682646731,0.037570859026780055,G97
G64,0.09966566563413007,0.013960298472477331,G79
G54,0.09966526009922606,0.06754499970064606,G62
G318,0.09966431140338922,-0.3847559787920695,G39
G300,0.09966304948218425,0.03129968902121447,G97
G295,0.09966241680105777,-0.08070460224905279,G51
G209,0.09966226079262591,0.14647088550333606,G14
G190,0.09966126444965887,-0.023844984568164713,G27
G151,0.09966066790067185,-0.026311966524542374,G73
G40,0.09966050119428516,0.21167525454277436,G54
G33,0.09966004064650999,0.07351923588824469,G62
G279,0.09965898550772714,-0.1786668842965668,G65
G312,0.0996586992140093,0.19478973530540253,G59
G46,0.09965580085103905,-0.17165388812241875,G96
G292,0.09965436750016185,0.07095723980101158,G59
G134,0.09965429715132701,-0.008433407383494919,G99
G261,0.09965380418488114,-0.23885124096264956,G5
G297,0.09965362364047378,-0.021558484450245476,G27
G228,0.09965345992081201,0.13290587313650193,G59
G20,0.099653194883053,0.1048198317276656,G59
G199,0.09965239466906776,0.24627676287886568,G73
G27,0.09965074734174433,-0.0799608641208297,G61
G30,0.09965025771519649,0.0014641556089494525,G79
G241,0.09964984341588233,0.1218855726080628,G12
G239,0.09964715381995445,-0.00025619807454183583,G79
G61,0.09964537297837975,0.13298385204468757,G99
G315,0.09964488500992856,-0.020124022518895463,G27
G145,0.09964488478850785,-0.07580812528770317,G59
G107,0.09964313477895152,0.2738342868622328,G47
G34,0.09964272636963109,-0.00037356298626271806,G79
G253,0.09964164947127681,0.21252884153912235,G89
G74,0.09964134161200007,-0.19932725727968167,G35
G79,0.0996412518879744,0.23731604223457334,G72
G312,0.09963992250067746,-0.21886067993371094,G26
G308,0.09963941661592894,-0.22155539187255346,G55
G193,0.09963873259379011,-0.30165813109746425,G26
G267,0.099638445896412,-0.026624417882043977,G99
G249,0.09963837363817055,0.1632281261649254,G82
G5,0.09963703816283284,-0.035886072946476846,G99
G315,0.09963646070892902,0.029281237475953327,G99
G284,0.09963601822871399,-0.11736231152508089,G12
G112,0.09963569074669294,0.2856030958880009,G22
G42,0.09963531464065847,0.29592966750259425,G29
G131,0.09963400051462408,-0.21283261368895373,G92
G97,0.09963376515410112,-0.31528839432902467,G86
G104,0.09963283912570173,0.11399470759994039,G82
G27,0.09962910991299716,-0.1284936185666306,G69
G264,0.09962895556065812,-0.040945513142719867,G91
G15,0.09962807649503021,-0.006396521788532161,G79
G124,0.09962804336873926,-0.1367531118174306,G51
G254,0.09962719830618448,-0.1705613374434253,G83
G109,0.09962648658138391,-0.21610409049684665,G56
G110,0.09962595406460703,0.24652412811684637,G92
G105,0.09962486645000489,-0.22369617562348987,G59
G320,0.0996242125077471,0.07146994392370541,G85
G25,0.09962354233162744,-0.24877913469395946,G40
G18,0.09962315282718893,0.1371222275642374,G100
G38,0.09962264942637972,-0.046639934165354106,G51
G11,0.09962209230191577,0.08823347479235201,G61
G63,0.09962209052452466,0.046565482118352916,G51
G173,0.09962173300935749,0.06866271615613591,G61
G221,0.09962059671497632,0.15094969677543277,G25
G82,0.09962007505245667,-0.18032234017811408,G92
G201,0.09961986227000016,-0.025057721694083292,G51
G195,0.09961957849083682,0.009814217576331065,G99
G273,0.09961801920025748,0.17398265686075076,G54
G218,0.0996177261437575,-0.0230927997711086,G61
G228,0.09961678205990797,0.11844024572226927,G33
G324,0.0996155101959246,0.002413389679930575,G79
G45,0.09961538097889523,0.039823889895263274,G75
G36,0.09961463936921784,0.04658508810087448,G27
G165,0.09961356271381881,-0.4490572740298779,G23
G312,0.09961267512682129,-0.34759780839811877,G39
G320,0.09961101204650988,0.07129382280202551,G61
G65,0.09960923492432451,0.13954886606467293,G74
G274,0.09960877793161722,-0.08988939049735518,G82
G73,0.09960669339488179,-0.05679007239731803,G82
G97,0.09960635092078464,0.12557901329000684,G62
G76,0.09960563491091591,-0.048856798608668685,G79
G97,0.09960475665966718,0.19621455856113318,G35
G266,0.09960417377081035,-0.08250789774855768,G62
G187,0.0996034952095745,0.07118124785962013,G59
G44,0.0996026725017913,-0.01960972317359649,G99
G199,0.09960125367309856,-0.2434460831486327,G46
G182,0.09960113548984832,0.022767916769449417,G97
G238,0.09959978716570811,-0.1016482657056074,G65
G50,0.09959652717755255,-0.06752925027938803,G91
G10,0.09959628334748283,-0.05305341731413132,G73
G50,0.09959553036664166,-0.01916758202201823,G79
G237,0.09959493152764154,-0.04717176338536866,G97
G199,0.09959400877814281,0.2028846923117892,G40
G286,0.09959353973798706,-0.17579166540322982,G89
G8,0.09959337787799667,0.1324956085930915,G54
G181,0.0995926592477027,-0.07134551967306525,G59
G111,0.09959205761064684,0.16786692309432938,G42
G235,0.09959165949981161,0.08134859492605838,G61
G9,0.0995901467704028,0.2595284707481602,G47
G304,0.09958900343118374,0.08269237056364132,G91
G5,0.09958879927260635,-0.1808699539178206,G91
G285,0.09958850391826125,-0.1857711005356578,G19
G49,0.09958824907595176,0.010446696073910815,G79
G189,0.09958556944849793,0.21960266780752058,G85
G14,0.09958435784112617,-0.17097506044333385,G68
G145,0.09958390480304273,-0.10968071568057143,G42
G125,0.09958170437018353,0.24114498078864774,G21
G329,0.09958156403540842,0.06631031178313714,G61
G251,0.09958138271290386,-0.1160811996982001,G61
G123,0.09958137583778222,0.06057244354859943,G61
G43,0.09958132337551222,-0.09235161082094905,G91
G190,0.09957921262305436,0.004765350268249439,G79
G301,0.09957914196446963,-0.03435267893866698,G91
G95,0.09957800760772081,0.3735709434053194,G36
G287,0.09957751044129835,-0.45431955856692363,G87
G76,0.09957617950673227,0.05386276200488967,G82
G299,0.09957572942334596,0.22018008148302298,G78
G280,0.09957526004959286,-0.09088215084870178,G42
G70,0.09957386795019123,0.06296124867370208,G75
G328,0.09957366973557472,0.0015309965252597129,G79
G46,0.09957282668689578,-0.062321159559459785,G85
G273,0.09957144765868285,0.037554476117668156,G79
G251,0.09956918989280164,-0.11654667901338657,G59
G330,0.09956908933935937,0.12007339626101901,G68
G81,0.09956851166263953,0.013244777465305075,G99
G80,0.09956772204261068,0.03290132732426341,G91
G318,0.09956725270970904,-0.15659447082427905,G62
G153,0.09956657872008544,-0.16795352400497104,G32
G248,0.09956650881099453,-0.028262288404769863,G27
G177,0.09956619018228877,-0.1627904331914763,G57
G249,0.0995652980870298,0.2530245898317553,G14
G11,0.09956467062943414,0.11587395466002567,G96
G251,0.09956418223497304,-0.09304028646895639,G51
G146,0.09956413605879413,0.208503855730975,G29
G22,0.09956407592594975,-0.21321233625871178,G56
G253,0.09956250127034387,0.038305912426986666,G27
G313,0.09956110904667818,-0.24935388337092879,G37
G91,0.09956096576609812,0.34694228196295407,G57
G176,0.09956050322455189,0.21071661172752224,G25
G223,0.09955999112688921,-0.2804594491239013,G5
G314,0.09955984373086815,0.26445771587151595,G51
G73,0.09955966680733544,-0.1512420655798909,G48
G317,0.09955930889860039,-0.008520562018160885,G79
G164,0.09955903165695465,0.1842150722830975,G27
G150,0.09955890478383758,0.03390520790398178,G82
G58,0.09955863693158078,0.06697817904582286,G61
G266,0.09955823231803046,0.019649668467038976,G99
G153,0.09955809412374729,0.04688606713009017,G91
G272,0.09955592999465321,0.06010877644843287,G82
G153,0.09955538310115958,0.10603913455275368,G27
G191,0.099554198641938,0.0019557745141823625,G79
G12,0.09955402516661312,-0.211821602334332,G51
G88,0.09955293421601888,-0.058593912618419536,G96
G8,0.09955244980918745,-0.04879410721166247,G27
G132,0.09955223483402705,0.20733372687465573,G2
G234,0.09955141475947256,-0.14390141606798845,G100
G201,0.09954967468070533,-0.025687331863985287,G99
G127,0.09954934278862602,0.06534046724770352,G61
G288,0.09954914574877742,0.016490898661891108,G99
G191,0.09954848934276371,-0.15627752062955827,G35
G9,0.09954690539830552,-0.21685509178339746,G73
G26,0.09954505454084274,0.0998984555337532,G51
G209,0.09954327418167432,0.4496054144225467,G26
G126,0.09953996012388809,-0.06437636610585487,G51
G42,0.09953828669557432,-0.0942057634854965,G82
G22,0.09953657451710064,0.02391751824714442,G61
G55,0.09953588750059014,0.0037508112779014355,G79
G113,0.09953585209517811,0.002710718563451293,G79
G303,0.09953549214966308,0.2419343015685583,G44
G66,0.09953509509456798,0.07492968023173871,G27
G308,0.09953492643389257,0.0632358047863169,G51
G130,0.09953446034084795,0.07279788563259383,G62
G279,0.09953326503805972,-0.24202444454158503,G29
G241,0.09953278869566004,-0.1722265423086602,G54
G178,0.09953221717094343,0.03093714373161291,G99
G120,0.09953103531740971,0.1422268136641287,G74
G102,0.09952967858035597,0.3320009177040458,G89
G261,0.09952903733927036,0.004090344008100508,G79
G181,0.09952716842175938,0.0361480964862991,G97
G274,0.09952682237656423,0.005116324043546131,G79
G238,0.09952674943918939,-0.09653339021064158,G59
G231,0.09952622344778457,0.0524147655336662,G59
G50,0.09952596912533891,-0.04774335706160686,G73
G231,0.09952513198152745,-0.04768923129066667,G61
G261,0.09952448766549486,-0.2108912995713055,G75
G108,0.0995239120240546,0.03769348172966339,G61
G285,0.09952385705627326,-0.1767263851174903,G27
G76,0.0995230481822428,-0.15735987215198327,G74
G315,0.09952224661492423,0.08920468538900037,G91
G179,0.09952224532293419,0.07578730404862254,G59
G129,0.09952222351981062,0.21771065345623708,G2
G59,0.09952091292541736,0.012182794014581133,G27
G55,0.09951945391859054,0.09114794433341138,G91
G1,0.09951922887400191,-0.015014250870000584,G27
G49,0.0995184495530101,0.045775260787061615,G97
G98,0.09951843835415543,0.050983998291608296,G99
G294,0.09951726733441409,-0.013303236333223589,G79
G326,0.09951443760070205,0.34921924933658705,G86
G330,0.09951342740675422,-0.10328893159001296,G12
G88,0.09951322120442539,0.06631458879729953,G91
G283,0.09951179667723997,-0.022394542528909656,G51
G149,0.0995116641662036,0.03562142591755842,G51
G212,0.09951135349030986,-0.22914833849191282,G47
G294,0.09950970665238432,-0.05251680857286773,G85
G121,0.0995086751849922,-0.34427890362721625,G5
G16,0.09950766151511065,-0.011701432076412647,G99
G184,0.09950746452922242,-0.19011226733397302,G62
G164,0.09950699798186731,-0.11951694096850926,G96
G107,0.0995064149156685,0.16564885106283844,G73
G184,0.09950454351719071,0.04677514751313659,G97
G194,0.09950357496513787,0.06825764388783524,G61
G297,0.09950334739977845,0.013078121675950322,G99
G15,0.09950280682334528,-0.019765811134390333,G99
G154,0.09950256666055192,-0.13366899866830026,G62
G130,0.09950213668180619,0.15945115203745702,G82
G64,0.09950101436576533,0.041408562892223104,G97
G231,0.0995003126951,-0.08508070986127281,G91
G26,0.09949851175055194,0.31116397923061045,G48
G65,0.09949823931532897,0.25183812025982133,G31
G242,0.09949810545739657,0.05399132234858185,G96
G159,0.09949804954367086,0.010809448075803951,G99
G124,0.09949789368664676,0.0877276879888253,G37
G277,0.0994972105171559,0.10882146037695284,G91
G289,0.09949643985347065,0.1647601283607235,G27
G167,0.09949628806654276,-0.031377607331466786,G97
G327,0.09949594145570946,-0.040551787697958475,G97
G83,0.09949350024703801,-0.07138494052448428,G82
G92,0.09948901297641065,0.09715822395322833,G33
G84,0.09948874528917007,0.18001079670618725,G17
G153,0.09948783264132144,0.20099631986031977,G71
G117,0.09948765770346513,0.17443353563403688,G97
G138,0.0994876555431015,-0.21191052416075085,G35
G231,0.09948708087469557,-0.00870666796383174,G79
G27,0.09948646742372358,0.06274321166132805,G75
G146,0.09948640012528584,-0.2388999431526464,G78
G238,0.09948578291221843,-0.1495837109349994,G42
G321,0.09948574717266338,0.14049536761421547,G61
G208,0.09948481103342745,0.2200138588454036,G92
G266,0.09948376476488767,-0.08992199764594182,G59
G88,0.09948326475800962,0.03221880752440484,G99
G306,0.09948237693383986,0.010483482603075531,G99
G259,0.0994819015440004,0.18616085146479153,G46
G109,0.09948077545107371,0.10895836004430455,G51
G158,0.09947998966397029,0.059238435436889884,G82
G74,0.09947975886491946,-0.1245750736611859,G59
G249,0.0994796911683494,-0.14977765854567457,G42
G293,0.09947946483739156,0.13527596235400097,G48
G157,0.09947933980121061,-0.11666115867449371,G17
G274,0.09947914288684465,0.07590114448121558,G91
G110,0.09947852513945439,0.24565147841704219,G21
G184,0.09947707829798245,-0.013354709898903317,G27
G203,0.09947702672721025,-0.07030244889530539,G51
G97,0.09947402926155413,-0.037597026758201174,G61
G255,0.09947402044721307,0.22145455312185316,G91
G166,0.09947321406966873,-0.14005532824312394,G12
G88,0.099472963346122,-0.034187933561251,G85
G111,0.0994726682179364,0.006584365700313048,G99
G60,0.09947214067546194,0.0059153613769533896,G79
G16,0.09947090618588127,-0.043789162004683975,G97
G161,0.09946973548180166,-0.08290528294294214,G75
G12,0.09946807661136972,0.1349808995680538,G96
G168,0.0994662623765098,0.35443908244742867,G26
G162,0.09946603531762614,-0.12754846570729894,G37
G2,0.09946557281672712,0.07524365860960512,G51
G215,0.09946370369484961,0.21673662108625674,G57
G174,0.09946324201445635,0.05069330704934973,G61
G254,0.0994622198958669,-0.004197770433631164,G79
G218,0.09946123870548654,-0.02823107292685916,G91
G301,0.09946046024964993,-0.16471749064189373,G83
G276,0.09945910861004824,-0.32014900709693145,G90
G234,0.09945868628427167,-0.21568510804544994,G59
G177,0.09945834846282824,-0.301011991595483,G89
G232,0.0994581255295126,0.05290445947198983,G61
G150,0.09945702461134324,-0.17961943198214445,G32
G101,0.0994563841769118,0.22221411399789157,G82
G172,0.0994559689638754,0.16350908165432765,G78
G135,0.09945558305642115,-0.12337615451302052,G61
G262,0.09945486654749862,0.1335674540851289,G69
G26,0.09945452207561827,0.08672023830308004,G59
G32,0.0994538060672097,0.01225322150255443,G79
G35,0.09945366947958752,0.13357326640462697,G62
G219,0.0994534479614138,0.13394009016273978,G96
G275,0.09945321226718636,0.2965994972103469,G24
G140,0.09945290555372499,0.30218612573345105,G69
G212,0.0994525753666977,-0.1049388531558997,G96
G11,0.09945249109416442,0.06881639673817873,G27
G48,0.09945175705272823,0.1299062759818458,G54
G315,0.09945056319731742,-0.16956359718624162,G12
G68,0.09944962316657999,-0.03234748122175251,G61
G330,0.09944931395622185,-0.24640884940352142,G71
G174,0.09944914233551073,0.049398186624136406,G55
G230,0.0994487578948296,-0.03514857109338529,G51
G120,0.09944771664991162,0.09200216467870034,G96
G128,0.0994468521489459,0.004261340193777409,G99
G151,0.09944573929245192,-0.12915766418743238,G25
G317,0.09944546831965637,-0.08149574847754883,G42
G278,0.099444908437211,0.2975999855761403,G17
G259,0.09944459650080062,-0.01749006425088422,G61
G223,0.0994435916648958,0.1926318122400027,G62
G10,0.0994435671191755,0.26734511073301276,G5
G70,0.09944225606388525,-0.044073345581494866,G27
G62,0.0994416067531367,0.19840496913744143,G21
G16,0.0994410445350859,-0.06297919048272144,G61
G308,0.09944061334690686,0.06080770326023324,G91
G246,0.09944055890420017,0.06190560306167454,G51
G123,0.09944026667527486,0.015520143806725777,G51
G202,0.09944001765050536,-0.2603458329840548,G37
G246,0.09943932440006116,0.007115514712091665,G99
G268,0.09943784227285439,-0.1644938280037903,G99
G218,0.09943716117187258,-0.15612357028425952,G71
G256,0.09943671243652825,-0.018869877938686944,G99
G220,0.09943654884770606,0.058348910516575016,G91
G307,0.09943578811617786,0.029443246754738705,G79
G189,0.09943542087001198,0.03666304099785879,G99
G333,0.09943473095516306,0.07143655841058293,G96
G34,0.09943348369698521,-0.012346141237730217,G99
G165,0.09943301571493317,-0.40965654959667375,G89
G293,0.09943270111585001,-0.13197367252906697,G25
G167,0.09943252736420813,-0.26211276193852473,G68
G25,0.09942969664397108,-0.07966507311859586,G69
G9,0.0994292876947466,-0.024154061321425356,G99
G332,0.09942920034063742,0.16008766154234036,G59
G56,0.09942887795360278,-0.06104934206854425,G91
G56,0.09942874892101007,-0.2644070331028098,G68
G312,0.0994276164437786,0.03629336407262218,G82
G184,0.09942741998138985,0.32498443306122554,G37
G276,0.09942687031269484,-0.15195310595799544,G12
G239,0.09942090590608761,-0.006204565304949689,G99
G234,0.09942046715375193,-0.012994742266237386,G99
G189,0.09941957306621868,0.11685066385193593,G37
G157,0.09941893229307379,-0.033327440736991135,G85
G293,0.09941885826662239,0.04919617317183543,G91
G201,0.09941869600676517,0.31353547129044446,G69
G65,0.09941564815861495,0.13209581851904548,G42
G128,0.09941384235533196,0.10650810124799198,G61
G327,0.09941332257917433,0.0722265897683341,G96
G149,0.09941314427007564,0.3351351572910102,G39
G253,0.09941300787833782,-0.08893352048911522,G42
G267,0.09941261382137768,0.056846504260074295,G82
G294,0.09941217360809579,-0.15895460213372312,G91
G149,0.09941199404022856,0.007115230702997652,G79
G193,0.09941140021774304,-0.02225795184371767,G51
G299,0.09941098371164205,0.1680697518582607,G97
G247,0.09941041256193278,0.09448972007641097,G62
G299,0.09941003859302731,-0.10802294300086485,G69
G317,0.09940971191074467,-0.21610362792965632,G71
G226,0.09940952928607669,-0.1423598683891263,G62
G214,0.09940568176946102,-0.188222849518349,G69
G114,0.09940538057950644,-0.0037286714497444385,G99
G241,0.09940487687692703,0.19616017159341043,G14
G244,0.09940480425216608,0.06029309400472957,G91
G2,0.09940412327954296,-0.1847255587006762,G54
G247,0.09940291224191945,0.20931394122057548,G85
G77,0.09940235677460052,0.002949094478326749,G99
G53,0.0994016545292317,-0.0971894358180978,G51
G248,0.09940025463685573,0.11129045653228004,G75
G241,0.09939962857924682,-0.0700020373041082,G62
G8,0.09939956095117385,-0.07818007375724248,G82
G330,0.09939925952133194,0.31485945796856235,G47
G271,0.09939916011731784,-0.022155863256953685,G85
G150,0.09939875395829734,-0.31586147898578487,G16
G265,0.09939820572528668,-0.2733082941794623,G5
G223,0.0993977812886767,-0.10977543333035235,G82
G3,0.09939747940009766,-0.016553427010336744,G51
G189,0.09939730531106114,-0.01230383805250506,G97
G118,0.09939729695185057,-0.11951483047777971,G25
G220,0.09939628235018437,0.02687884162893334,G27
G241,0.0993960138661857,-0.09978153913265383,G37
G141,0.09939592762841525,-0.25159551211098546,G89
G175,0.09939563270184017,0.13183963260276532,G61
G69,0.09939484255418007,0.3096744844448482,G55
G248,0.09939435579304207,-0.013708826640835926,G99
G272,0.09939220685111903,-0.2051198510454464,G96
G221,0.09939179864310954,0.2577125851802672,G19
G246,0.09939083780745274,0.1058491652228704,G74
G122,0.09939013265119545,0.2704882409701554,G14
G78,0.0993898570193237,-0.10257917534249968,G61
G162,0.09938901377531968,-0.023601263345703404,G99
G158,0.0993879153446443,0.18919263047933818,G45
G150,0.09938751421491791,0.10108159698761646,G59
G59,0.09938724573616442,0.20438720203962257,G69
G157,0.09938478793903704,-0.04983324599837499,G27
G330,0.0993827502079631,0.021439028739902673,G82
G28,0.0993823792351772,-0.006600703276320643,G99
G46,0.09938128551400584,-0.1331364901937808,G92
G307,0.09938031104965965,0.019293615056737257,G97
G265,0.09938021023312688,0.05714956870862405,G82
G296,0.0993798307264711,0.010107844565075436,G99
G156,0.09937891915104625,-0.13647690205754012,G85
G138,0.09937861624029204,-0.03200102293566309,G27
G73,0.09937858982717836,0.20221909840041397,G74
G273,0.09937857668412484,-0.0014145795660954294,G99
G221,0.09937640466166649,-0.2121224852895241,G52
G203,0.09937599374346257,0.04573605037315313,G82
G187,0.09937569501472676,-0.12879827928578721,G37
G78,0.09937387843220494,-0.09189664117699634,G75
G202,0.09937085316809138,0.1880476427458944,G48
G77,0.09937076210954607,-0.03156229983533945,G91
G154,0.09936972654762888,-0.2495640669271062,G69
G36,0.09936824238980488,0.18435935680807533,G31
G105,0.09936762511077711,-0.08578806988322772,G35
G154,0.09936724297066492,-0.39505740829461095,G39
G44,0.09936660324851639,0.3106713104433195,G45
G251,0.09936627649897935,-0.13418564896379623,G31
G84,0.0993654700302812,-0.09137159343163133,G12
G91,0.09936336991281258,0.21487422756405503,G12
G330,0.09936231924695255,-0.21466290351463066,G89
G234,0.09936115543550075,-0.0447552328774724,G85
G45,0.0993585799381405,0.3420649179975138,G97
G50,0.09935703022998973,0.06099179788435044,G51
G223,0.0993569126999212,-0.23946106070256803,G35
G62,0.0993553838784667,-0.005361234573706439,G99
G123,0.0993552232423198,0.011439119209470173,G97
G240,0.09935488336299902,-0.059478347045791774,G27
G285,0.09935488304035099,0.09104478489546475,G35
G176,0.09935468760177392,0.14790435150069964,G48
G256,0.09935413831482796,0.038284997639176706,G51
G165,0.09935251898630769,-0.027179512056252464,G61
G322,0.09935154233978857,-0.12522272500575415,G17
G314,0.09935139290838317,-0.09804852200675489,G12
G164,0.09935049863454064,0.24650574268437472,G47
G196,0.0993502389351893,0.0641348447591373,G61
G329,0.09935009880434625,-0.23853657761720193,G5
